ts,url
2024-12-13T12:30:52.442320,https://obemdito.com.br/noticia/282349/chuva-de-meteoros-geminideas-promete-show-noturno-nesta-sexta-feira-confira-como-observar
2024-12-13T12:30:52.571629,https://diariodonordeste.verdesmares.com.br/ultima-hora/ciencia/chuva-de-meteoros-geminideas-tem-pico-na-noite-desta-quinta-12-saiba-como-observar-1.3593546
2024-12-13T12:30:52.690741,https://bhaz.com.br/noticias/brasil/chuva-de-meteoros-podera-ser-vista-a-olho-nu-em-minas-gerais/
2024-12-13T12:31:08.932486,https://www.opovo.com.br/noticias/curiosidades/2024/12/12/lua-hoje-12-12-qual-fase-lunar-estamos-nesta-quinta-e-calendario.html
2024-12-13T12:31:09.135219,https://www.mixvale.com.br/2024/12/06/calendario-lunar-de-dezembro-de-2024-todas-as-fases-eventos-astronomicos-e-curiosidades/
2024-12-13T12:31:10.460166,https://omaringa.com.br/coluna/diversidades/12-de-dezembro-de-2024-a-energia-da-lua-crescente-hora-de-crescer-agir-e-expandir-seus-horizontes/
2024-12-13T12:31:10.765378,https://www.abcmais.com/brasil/veja-em-qual-fase-da-lua-estamos-nesta-quarta-feira-11-de-dezembro/
2024-12-13T12:31:12.408623,https://social1.ne10.uol.com.br/noticias/2024/12/12/estamos-em-qual-fase-da-lua-hoje-12-12-24.html
2024-12-13T12:31:13.632323,https://www.cenariomt.com.br/estilo-de-vida/lua-hoje/lua-hoje-sexta-feira-13-dezembro-2024.html
2024-12-13T12:31:15.334132,https://jornaldafronteira.com.br/fases-da-lua-2025/
2024-12-13T12:31:17.854178,https://gcmais.com.br/r7/2024/12/13/qual-e-a-fase-da-lua-hoje-sexta-feira-13-12-2024-confira-o-calendario-lunar-de-dezembro/
2024-12-13T12:31:18.195360,https://omaringa.com.br/coluna/diversidades/fase-da-lua-hoje-11-de-dezembro-de-2024/
2024-12-13T12:31:18.516086,https://omaringa.com.br/coluna/diversidades/fase-da-lua-em-07-de-dezembro-de-2024/
2024-12-13T12:31:18.847538,https://omaringa.com.br/coluna/diversidades/fase-da-lua-em-09-de-dezembro-de-2024-lua-crescente/
2024-12-13T12:31:19.147508,https://omaringa.com.br/coluna/diversidades/fase-crescente-da-lua-em-6-de-dezembro-de-2024-um-momento-de-crescimento-e-acao/
2024-12-13T12:31:19.913220,https://www.cenariomt.com.br/estilo-de-vida/lua-hoje/lua-hoje-sabado-07-12-2024.html
2024-12-13T12:31:20.155878,https://social1.ne10.uol.com.br/noticias/2024/12/06/qual-e-a-fase-da-lua-hoje-06-12-24.html
2024-12-13T12:31:20.497062,https://omaringa.com.br/coluna/diversidades/fase-da-lua-hoje-e-sua-influencia-10-de-dezembro-de-2024/
2024-12-13T12:31:20.703788,https://social1.ne10.uol.com.br/noticias/2024/12/08/qual-e-a-fase-da-lua-hoje-08-12-24.html
2024-12-13T15:09:06.855307,https://economia.uol.com.br/noticias/redacao/2024/12/12/copom-selic-dolar-bolsa.htm
2024-12-13T15:09:08.690083,https://istoedinheiro.com.br/fechamento-mercado-12-dez-24/
2024-12-13T15:09:10.313914,https://forbes.com.br/forbes-money/2024/12/lula-copom-ou-china-o-que-esta-por-tras-da-montanha-russa-do-dolar/
2024-12-13T15:09:11.290506,https://istoedinheiro.com.br/dolar-cai-abaixo-de-r-590-com-choque-de-juros-do-bc-e-intervencao-cambial/
2024-12-13T15:09:15.167400,https://www.esmaelmorais.com.br/__trashed-23/
2024-12-13T15:09:20.066880,https://www.gazetadopovo.com.br/economia/dolar-abaixo-6-cabeca-lula-banco-central-selic/
2024-12-13T15:09:20.492821,https://www.suno.com.br/noticias/ibovespa-fechamento-111224-go/
2024-12-13T15:09:38.237151,https://www.brasil247.com/economia/xp-crescimento-solido-do-4-trimestre-pode-levar-o-pib-a-crescer-acima-de-3-5-em-2024-7v2d7xmw
2024-12-13T15:09:38.466893,https://economia.uol.com.br/mais/por-dentro-da-bolsa/newsletters/2024/12/13/previa-do-pib-e-reforma-tributaria-os-destaques-desta-sexta.htm
2024-12-13T15:09:40.589239,https://istoedinheiro.com.br/atividade-economica-surpreende-e/
